time,GPS1,GPS2,A,B,C
10:25:33,49.7455222,13.3775625,96,200,76
10:25:33,49.7455222,13.3775625,96,200,76
10:25:33,49.7455222,13.3775625,96,200,76
10:25:33,49.7455222,13.3775625,96,200,76
10:25:33,49.7455222,13.3775625,96,200,76
10:25:33,49.7455222,13.3775625,96,200,74
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,73
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,78
10:25:33,49.7455222,13.3775625,96,200,83
10:25:33,49.7455222,13.3775625,96,200,92
10:25:33,49.7455222,13.3775625,96,200,92
10:25:33,49.7455222,13.3775625,96,200,92
10:25:33,49.7455222,13.3775625,96,200,92
10:25:34,49.7455222,13.3775625,96,200,92
10:25:34,49.7455222,13.3775625,96,200,99
10:25:34,49.7455222,13.3775625,96,200,99
10:25:34,49.7455222,13.3775625,96,200,99
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,107,200,255
10:25:34,49.7455166666667,13.3776416666667,107,200,255
10:25:34,49.7455166666667,13.3776416666667,107,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:34,49.7455166666667,13.3776416666667,108,200,255
10:25:35,49.7455166666667,13.3776416666667,108,200,255
10:25:35,49.7455166666667,13.3776416666667,112,200,255
10:25:35,49.7455166666667,13.3776416666667,112,200,255
10:25:35,49.7455166666667,13.3776416666667,112,200,255
10:25:35,49.7455166666667,13.3776416666667,112,200,255
10:25:35,49.7455166666667,13.3776416666667,112,200,255
10:25:35,49.7455166666667,13.3776416666667,116,200,255
10:25:35,49.7455166666667,13.3776416666667,120,200,255
10:25:35,49.7455166666667,13.3776416666667,120,200,255
10:25:35,49.7455166666667,13.3776416666667,120,200,255
10:25:35,49.7455166666667,13.3776416666667,120,200,255
10:25:35,49.7455166666667,13.3776416666667,124,200,255
10:25:35,49.7455166666667,13.3776416666667,124,200,255
10:25:35,49.7455166666667,13.3776416666667,125,200,255
10:25:35,49.7455166666667,13.3776416666667,125,200,255
10:25:35,49.7456141,13.3776304,125,200,255
10:25:35,49.7456141,13.3776304,125,200,255
10:25:35,49.7456141,13.3776304,125,200,255
10:25:35,49.7456141,13.3776304,125,200,255
10:25:35,49.7456141,13.3776304,123,200,137
10:25:35,49.7456141,13.3776304,123,200,137
10:25:36,49.7456141,13.3776304,120,200,137
10:25:36,49.7456141,13.3776304,120,200,137
10:25:36,49.7456141,13.3776304,120,200,129
10:25:36,49.7456141,13.3776304,120,200,129
10:25:36,49.7456141,13.3776304,116,200,129
10:25:36,49.7456141,13.3776304,112,200,129
10:25:36,49.7456141,13.3776304,112,200,129
10:25:36,49.7456141,13.3776304,112,200,119
10:25:36,49.7456141,13.3776304,112,200,119
10:25:36,49.7456141,13.3776304,112,200,119
10:25:36,49.7455183333333,13.37768,104,200,93
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,92
10:25:36,49.7455183333333,13.37768,104,200,91
10:25:36,49.7455183333333,13.37768,104,200,91
10:25:36,49.7455183333333,13.37768,104,200,91
10:25:36,49.7455183333333,13.37768,104,200,91
10:25:36,49.7455183333333,13.37768,104,200,90
10:25:36,49.7455183333333,13.37768,104,200,89
10:25:36,49.7455183333333,13.37768,104,200,89
10:25:37,49.7455183333333,13.37768,104,200,89
10:25:37,49.7455183333333,13.37768,104,200,89
10:25:37,49.7455183333333,13.37768,104,200,89
10:25:37,49.7455183333333,13.37768,104,200,89
10:25:37,49.7455183333333,13.37768,104,200,88
10:25:37,49.7455183333333,13.37768,104,200,88
10:25:37,49.7455183333333,13.37768,104,200,88
10:25:37,49.7455183333333,13.37768,105,200,88
10:25:37,49.7455183333333,13.37768,105,200,88
10:25:37,49.7455183333333,13.37768,105,200,88
10:25:37,49.7455183333333,13.37768,106,200,92
10:25:37,49.7455183333333,13.37768,106,200,92
10:25:37,49.7455183333333,13.37768,106,200,92
10:25:37,49.7455183333333,13.37768,106,200,92
10:25:37,49.7455183333333,13.37768,106,200,94
10:25:37,49.7455183333333,13.37768,106,200,94
10:25:37,49.7455183333333,13.37768,106,200,94
10:25:37,49.7455183333333,13.37768,106,200,94
10:25:37,49.7455183333333,13.37768,106,200,94
10:25:37,49.7455183333333,13.37768,105,200,98
10:25:37,49.7455183333333,13.37768,105,200,98
10:25:37,49.7455183333333,13.37768,105,200,98
10:25:37,49.7455183333333,13.37768,105,200,98
10:25:37,49.7455183333333,13.37768,137,200,99
10:25:37,49.7455183333333,13.37768,137,200,99
10:25:37,49.7455183333333,13.37768,137,200,99
10:25:37,49.7455183333333,13.37768,137,200,99
10:25:38,49.7455183333333,13.37768,137,200,99
10:25:38,49.7455183333333,13.37768,146,200,99
10:25:38,49.7455183333333,13.37768,146,200,99
10:25:38,49.7455183333333,13.37768,146,200,99
10:25:38,49.7455183333333,13.37768,146,200,99
10:25:38,49.7455183333333,13.37768,146,200,99
10:25:38,49.7455183333333,13.37768,163,200,99
10:25:38,49.7455183333333,13.37768,126,200,142
10:25:38,49.7455183333333,13.37768,126,200,142
10:25:38,49.7455183333333,13.37768,126,200,142
10:25:38,49.7455183333333,13.37768,126,200,142
10:25:38,49.7455183333333,13.37768,126,200,142
10:25:38,49.7455183333333,13.37768,126,200,126
10:25:38,49.7455183333333,13.37768,126,200,126
10:25:38,49.7455183333333,13.37768,126,200,126
10:25:38,49.7455183333333,13.37768,126,200,126
10:25:38,49.7455183333333,13.37768,123,200,126
10:25:38,49.7455183333333,13.37768,123,200,116
10:25:38,49.7455183333333,13.37768,123,200,116
10:25:38,49.7455183333333,13.37768,123,200,116
10:25:38,49.7455183333333,13.37768,123,200,116
10:25:38,49.7455183333333,13.37768,119,200,108
10:25:38,49.7455183333333,13.37768,119,200,108
10:25:38,49.7455183333333,13.37768,119,200,108
10:25:38,49.7455183333333,13.37768,119,200,108
10:25:38,49.7455183333333,13.37768,119,200,108
10:25:38,49.7455183333333,13.37768,130,200,78
10:25:38,49.7455183333333,13.37768,130,200,78
10:25:38,49.7455183333333,13.37768,135,200,78
10:25:38,49.7455183333333,13.37768,135,200,78
10:25:38,49.7455183333333,13.37768,135,200,78
10:25:38,49.7455183333333,13.37768,135,200,78
10:25:38,49.7455183333333,13.37768,137,200,77
10:25:38,49.7455183333333,13.37768,137,200,77
10:25:38,49.7455183333333,13.37768,137,200,77
10:25:38,49.7455183333333,13.37768,137,200,77
10:25:38,49.7455183333333,13.37768,137,200,77
10:25:39,49.7455183333333,13.37768,137,200,77
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,89
10:25:39,49.7455183333333,13.37768,111,200,78
10:25:39,49.7455183333333,13.37768,111,200,78
10:25:39,49.7455183333333,13.37768,111,200,78
10:25:39,49.7455183333333,13.37768,111,200,78
10:25:39,49.7455183333333,13.37768,111,200,78
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:39,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,111,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,136,200,77
10:25:40,49.7455183333333,13.37768,108,200,89
10:25:40,49.7455183333333,13.37768,108,200,89
10:25:40,49.7455183333333,13.37768,108,200,87
10:25:40,49.7455183333333,13.37768,108,200,87
10:25:40,49.7455517,13.3777881,109,200,87
10:25:40,49.7455517,13.3777881,109,200,87
10:25:40,49.7455517,13.3777881,109,200,87
10:25:40,49.7455517,13.3777881,109,200,87
10:25:40,49.7455517,13.3777881,109,200,86
10:25:40,49.7455517,13.3777881,109,200,86
10:25:40,49.7455517,13.3777881,110,200,86
10:25:40,49.7455517,13.3777881,110,200,84
10:25:40,49.7455517,13.3777881,133,200,81
10:25:41,49.7455517,13.3777881,133,200,81
10:25:41,49.7455517,13.3777881,133,200,81
10:25:41,49.7455517,13.3777881,135,200,81
10:25:41,49.7455517,13.3777881,142,200,81
10:25:41,49.7455517,13.3777881,142,200,81
10:25:41,49.7455517,13.3777881,142,200,81
10:25:41,49.7455517,13.3777881,142,200,81
10:25:41,49.7455517,13.3777881,142,200,81
10:25:41,49.74548,13.3777733333333,145,200,81
10:25:41,49.74548,13.3777733333333,149,200,81
10:28:39,49.7390783333333,13.3796166666667,255,200,255
10:28:39,49.7390783333333,13.3796166666667,255,200,255
10:28:39,49.7390783333333,13.3796166666667,255,200,255
10:28:39,49.7390783333333,13.3796166666667,255,200,255
10:28:39,49.7390783333333,13.3796166666667,255,200,255
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:49,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.7389122,13.3793498,255,200,180
10:28:50,49.73889,13.3793916666667,255,200,180
10:28:50,49.73889,13.3793916666667,255,200,180
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:37,49.7388743,13.3793796,255,200,145
10:30:38,49.7388743,13.3793796,161,200,137
10:30:38,49.7388743,13.3793796,161,200,137
10:30:38,49.7388743,13.3793796,161,200,137
10:30:38,49.7388743,13.3793796,161,200,137
10:30:38,49.7388743,13.3793796,161,200,137
10:30:38,49.7388743,13.3793796,144,200,137
10:30:38,49.7388743,13.3793796,140,200,137
10:30:38,49.7388743,13.3793796,140,200,137
10:30:38,49.7388743,13.3793796,140,200,137
10:30:38,49.7388743,13.3793796,140,200,137
10:30:38,49.7388743,13.3793796,137,200,137
10:30:38,49.7388743,13.3793796,137,200,137
10:30:38,49.7388743,13.3793796,137,200,137
10:30:38,49.7388743,13.3793796,137,200,137
10:30:38,49.7388743,13.3793796,137,200,137
10:30:38,49.7388743,13.3793796,137,200,138
10:30:38,49.7388743,13.3793796,137,200,138
10:30:38,49.7388743,13.3793796,137,200,138
10:30:38,49.7388743,13.3793796,128,200,138
10:30:38,49.7388743,13.3793796,128,200,138
10:30:38,49.7388743,13.3793796,128,200,139
10:30:38,49.7388743,13.3793796,128,200,139
10:30:38,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,128,200,139
10:30:39,49.7388743,13.3793796,129,200,139
10:30:39,49.7388743,13.3793796,129,200,139
10:30:39,49.7388743,13.3793796,129,200,139
10:30:39,49.7388743,13.3793796,129,200,139
10:30:39,49.7388743,13.3793796,129,200,139
10:30:39,49.7388743,13.3793796,255,200,166
10:30:39,49.7388743,13.3793796,255,200,166
10:30:39,49.7388743,13.3793796,255,200,165
10:30:39,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,255,200,165
10:30:40,49.7388743,13.3793796,188,200,165
10:30:40,49.7388743,13.3793796,169,200,165
10:30:40,49.7388743,13.3793796,169,200,166
10:30:40,49.7388743,13.3793796,169,200,166
10:30:40,49.7388743,13.3793796,180,200,166
10:30:40,49.7388743,13.3793796,180,200,166
10:30:40,49.7388743,13.3793796,180,200,166
10:30:40,49.7388743,13.3793796,180,200,165
10:30:40,49.73896,13.3792616666667,159,200,165
10:30:40,49.73896,13.3792616666667,159,200,165
10:30:40,49.73896,13.3792616666667,159,200,165
10:30:42,49.73896,13.3792616666667,255,200,147
10:30:42,49.73896,13.3792616666667,255,200,147
10:30:42,49.73896,13.3792616666667,255,200,147
10:30:42,49.73896,13.3792616666667,255,200,145
10:30:42,49.73896,13.3792616666667,255,200,145
10:30:42,49.73896,13.3792616666667,255,200,145
10:30:42,49.73896,13.3792616666667,255,200,145
10:30:42,49.73896,13.3792616666667,255,200,145
10:30:42,49.73896,13.3792616666667,255,200,144
10:30:42,49.73896,13.3792616666667,255,200,144
10:30:42,49.73896,13.3792616666667,255,200,144
10:30:42,49.73896,13.3792616666667,255,200,144
10:30:42,49.73896,13.3792616666667,255,200,144
10:30:43,49.73896,13.3792616666667,255,200,145
10:30:43,49.73896,13.3792616666667,255,200,145
10:30:43,49.73896,13.3792616666667,255,200,145
10:30:43,49.73896,13.3792616666667,255,200,145
10:30:43,49.73896,13.3792616666667,255,200,145
10:30:43,49.73896,13.3792616666667,255,200,150
10:30:43,49.73896,13.3792616666667,255,200,150
10:30:43,49.73896,13.3792616666667,255,200,150
10:30:43,49.73896,13.3792616666667,255,200,150
10:30:43,49.73896,13.3792616666667,255,200,150
10:30:43,49.73896,13.3792616666667,255,200,156
10:30:43,49.73896,13.3792616666667,255,200,156
10:30:43,49.73896,13.3792616666667,255,200,156
10:30:43,49.73896,13.3792616666667,255,200,156
10:30:43,49.73896,13.3792616666667,255,200,156
10:30:43,49.73896,13.3792616666667,255,200,155
10:30:43,49.73896,13.3792616666667,255,200,155
10:30:43,49.7389039,13.37907,255,200,155
10:30:43,49.7389039,13.37907,255,200,155
10:30:43,49.7389039,13.37907,255,200,151
10:30:43,49.7389039,13.37907,255,200,151
10:30:43,49.7389039,13.37907,255,200,151
10:30:43,49.7389039,13.37907,255,200,141
10:30:43,49.7389039,13.37907,255,200,145
10:30:43,49.7389039,13.37907,255,200,145
10:30:43,49.7389039,13.37907,255,200,145
10:30:43,49.7389039,13.37907,146,200,145
10:30:43,49.7389039,13.37907,146,200,145
10:30:43,49.7389039,13.37907,146,200,146
10:30:44,49.7389039,13.37907,132,200,146
10:30:44,49.7389039,13.37907,132,200,146
10:30:44,49.7389039,13.37907,132,200,146
10:30:44,49.7389039,13.37907,132,200,146
10:30:44,49.7389039,13.37907,128,200,143
10:30:44,49.7389039,13.37907,128,200,143
10:30:44,49.7389039,13.37907,127,200,143
10:30:44,49.7389816666667,13.37909,127,200,143
10:30:44,49.7389816666667,13.37909,127,200,143
10:30:44,49.7389816666667,13.37909,127,200,138
10:30:44,49.7389816666667,13.37909,127,200,138
10:30:44,49.7389816666667,13.37909,125,200,138
10:30:44,49.7389816666667,13.37909,125,200,138
10:30:44,49.7389816666667,13.37909,125,200,138
10:30:44,49.7389816666667,13.37909,125,200,135
10:30:44,49.7389816666667,13.37909,125,200,135
10:30:44,49.7389816666667,13.37909,125,200,135
10:30:45,49.7389816666667,13.37909,124,200,135
10:30:45,49.7389816666667,13.37909,124,200,135
10:30:45,49.7389816666667,13.37909,124,200,133
10:30:45,49.7389816666667,13.37909,124,200,133
10:30:45,49.7389816666667,13.37909,123,200,133
10:30:45,49.7389816666667,13.37909,123,200,133
10:30:45,49.7389816666667,13.37909,122,200,133
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:45,49.7389816666667,13.37909,255,200,150
10:30:46,49.7389816666667,13.37909,238,200,150
10:30:46,49.7389816666667,13.37909,205,200,150
10:30:46,49.7389816666667,13.37909,205,200,150
10:30:46,49.7389966666667,13.3789883333333,159,200,172
10:30:46,49.7389966666667,13.3789883333333,126,200,172
10:30:47,49.7389966666667,13.3789883333333,126,200,172
10:30:47,49.7389966666667,13.3789883333333,126,200,172
10:30:47,49.7389966666667,13.3789883333333,126,200,174
10:30:47,49.7389966666667,13.3789883333333,122,200,174
10:30:47,49.7389966666667,13.3789883333333,122,200,174
10:30:47,49.7389966666667,13.3789883333333,122,200,174
10:30:47,49.7389966666667,13.3789883333333,122,200,174
10:30:47,49.7389966666667,13.3789883333333,122,200,177
10:30:47,49.7389966666667,13.3789883333333,122,200,177
10:30:47,49.7389966666667,13.3789883333333,122,200,177
10:30:47,49.7389966666667,13.3789883333333,122,200,177
10:30:47,49.7389966666667,13.3789883333333,122,200,177
10:30:47,49.7389966666667,13.3789883333333,122,200,178
10:30:47,49.7389966666667,13.3789883333333,122,200,178
10:30:47,49.7390033333333,13.3789333333333,122,200,178
10:30:47,49.7390033333333,13.3789333333333,122,200,178
10:30:47,49.7390033333333,13.3789333333333,122,200,178
10:30:47,49.7390033333333,13.3789333333333,124,200,175
10:30:47,49.7389176,13.3788402,124,200,175
10:30:47,49.7389176,13.3788402,125,200,175
10:30:47,49.7389176,13.3788402,125,200,175
10:30:47,49.7389176,13.3788402,125,200,175
10:30:47,49.7389176,13.3788402,125,200,170
10:30:47,49.7389176,13.3788402,125,200,170
10:30:47,49.7389176,13.3788402,125,200,170
10:30:47,49.7389176,13.3788402,125,200,170
10:30:48,49.7389176,13.3788402,125,200,170
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,163
10:30:48,49.7389176,13.3788402,125,200,16
10:30:48,49.7389176,13.3788402,135,200,151
10:30:48,49.7389176,13.3788402,135,200,151
10:30:48,49.7389176,13.3788402,135,200,151
10:30:48,49.7389176,13.3788402,127,200,151
10:30:48,49.7389176,13.3788402,127,200,151
10:30:48,49.7389176,13.3788402,127,200,151
10:30:48,49.7389176,13.3788402,127,200,151
10:30:48,49.7389176,13.3788402,127,200,151
10:30:48,49.7389176,13.3788402,123,200,151
10:30:48,49.7389176,13.3788402,119,200,151
10:30:48,49.7389176,13.3788402,119,200,151
10:30:48,49.7390083333333,13.3788766666667,119,200,151
10:30:48,49.7390083333333,13.3788766666667,119,200,151
10:30:48,49.7390083333333,13.3788766666667,113,200,151
10:30:48,49.7390083333333,13.3788766666667,113,200,151
10:30:48,49.7390083333333,13.3788766666667,113,200,151
10:30:48,49.7390083333333,13.3788766666667,113,200,151
10:30:48,49.7390083333333,13.3788766666667,113,200,151
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,116,200,150
10:30:48,49.7390083333333,13.3788766666667,115,200,150
10:30:48,49.7390083333333,13.3788766666667,115,200,150
10:30:48,49.7390083333333,13.3788766666667,115,200,150
10:30:48,49.7390083333333,13.3788766666667,117,200,150
10:30:48,49.7390083333333,13.3788766666667,117,200,150
10:30:50,49.7390083333333,13.3788766666667,142,200,156
10:30:50,49.7390083333333,13.3788766666667,142,200,156
10:30:50,49.739005,13.378735,142,200,157
10:30:50,49.739005,13.378735,142,200,157
10:30:50,49.739005,13.378735,142,200,157
10:30:50,49.739005,13.378735,134,200,157
10:30:50,49.739005,13.378735,146,200,157
10:30:50,49.739005,13.378735,146,200,154
10:30:50,49.739005,13.378735,146,200,154
10:30:51,49.739005,13.378735,146,200,154
10:30:51,49.739005,13.378735,144,200,154
10:30:51,49.739005,13.378735,144,200,154
10:30:51,49.739005,13.378735,145,200,150
10:30:51,49.739005,13.378735,145,200,150
10:30:51,49.739005,13.378735,145,200,150
10:30:51,49.739005,13.378735,145,200,150
10:30:51,49.739005,13.378735,145,200,150
10:30:51,49.739005,13.378735,145,200,148
10:30:51,49.739005,13.378735,145,200,148
10:30:51,49.739005,13.378735,137,200,148
10:30:51,49.739005,13.378735,137,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,147,200,148
10:30:51,49.739005,13.378735,147,200,148
10:30:51,49.739005,13.378735,147,200,148
10:30:51,49.739005,13.378735,147,200,148
10:30:51,49.739005,13.378735,147,200,151
10:30:51,49.739005,13.378735,147,200,151
10:30:51,49.739005,13.378735,146,200,151
10:30:51,49.739005,13.378735,146,200,151
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,148
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,140
10:30:51,49.739005,13.378735,144,200,139
10:30:51,49.739005,13.378735,144,200,139
10:30:51,49.739005,13.378735,144,200,139
10:30:51,49.739005,13.378735,144,200,139
10:30:51,49.739005,13.378735,144,200,139
10:30:51,49.739005,13.378735,144,200,139
10:30:52,49.739005,13.378735,144,200,139
10:30:52,49.739005,13.378735,144,200,139
10:30:52,49.739005,13.378735,144,200,139
10:30:52,49.7389966666667,13.3785833333333,144,200,139
10:30:52,49.7389266,13.378607,161,200,138
10:30:52,49.7389266,13.378607,161,200,138
10:30:52,49.7389266,13.378607,161,200,138
10:30:52,49.7389266,13.378607,155,200,138
10:30:52,49.7389266,13.378607,149,200,255
10:30:52,49.7389266,13.378607,149,200,255
10:30:52,49.7389266,13.378607,149,200,158
10:30:53,49.7389266,13.378607,149,200,158
10:30:53,49.7389266,13.378607,149,200,158
10:30:53,49.7389266,13.378607,149,200,158
10:30:53,49.7389266,13.378607,149,200,158
10:30:53,49.7389266,13.378607,149,200,146
10:30:53,49.7389266,13.378607,149,200,146
10:30:53,49.7389266,13.378607,149,200,146
10:30:53,49.7389266,13.378607,149,200,146
10:30:53,49.7389266,13.378607,149,200,146
10:30:53,49.7389266,13.378607,149,200,143
10:30:53,49.7389266,13.378607,149,200,143
10:30:53,49.7389266,13.378607,148,200,143
